Text,Label
ምርኮኛ የኦሮሞ ተብየው ሰላም ሰፍኖዋል ይፎክራል ዘረኛውና ነፍሰ ገዳዩ የህወሀት ሌላኛው ቡድን ኦነግ የሚፈፅመው የዘር ማጥፋት ወንጀል ለምርኮኛው ብርሀኑ ፅድቅ የዘረኛውና ነፍሰ ገዳዩ ኦነግ መንፈስ በእርሱም አድሮ የአማራ ቀንደኛ ጠላት ለእርሱ የኦነግ ሰይጣናዊ ተግባር ያስደስተዋል እንዳውም ኦነግ በፍጅቱ እንድገፋበት አስፈላጊውን የሎጀስቲክና የቁሳቁስ እርዳታ እንደሚያደርጉለት የኦሮሙማው አፓርታይዳዊ አገዛዝ ኮሎኔል አብይ አህመድ በግልፅ ነግሮናል,Country
የብልግን አመንግስተ ባንተ እና በመላ ቤተሰቦች ላይ አደጋ እንዲጋረጥ አድርገሃል በሉት,Country
የጅቡቲ አውሮፕላን አደጋ ገጠመው የጅቡቲ አየር መንገድ ንብረት ቦይንግ አደጋ እንደገጠመው ተሰማ አሳፍሯቸው ተጓዦች የበረራ ሰራተኞች ጉዳት አልተፈጠረም ተብሏል አደጋው የተከሰተው ጠዋት ግድም በፑንትላንድ ጋርዌ አየር ማረፊያ የአደጋው የአውሮፕላኑ ችገር ገጥሞት በማረፍ አውሮፕላኑ መንገዱን የአየር መንገዱ ያወጣው መግለጫ ጠቅሷል የጅቡቲ አየር መንገድ የቀይ ባህር አየር መንገድ እየተባለ ይጠራል ከሁለት አስርት አመታት ማቆም በድጋሚ በረራ የገባው,Individual
ይህ ብሶት የወለደው የፋኖ መራራ ትግል  የአማራ ህዝብን ብቻ ነፃ ማውጣት በቂ ነው,Regional
ለኢትዮጵያ ሃገሬ ውስብብ መፍትሄው ከህያው አምላክ ዘንድ,Non-Racist
ሰራዊቱ በጦር ሜዳ ላይ በደቡብ ጎንደርና ሸዋ የሆነውን በተከታታይ ተሸንፏል,Country
ሲያዙ የሚቅለስለሱት ሕዋቶች                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               እና ጭቡጦ የሚያክሉት ምስኪን ፊት የሚያሳዩት ነገር ይገርማል,Regional
ከሚንስትሮች ሰላም የሚል ተስፋፊ ወሬ  የምናዳምጥበት ግዜ አብቅቷል,Country
ገብርየ ሚድያ የአማራ አመራሮች ቢወከሉበትም አድርጉ አታድርጉ የሚለው አለቃቸው አብቹ ይመስለኛል ከዚህ በፊትም የተነገሩትን አስፈፃሚ አሁንም ያንን የሚተገብሩት ስለዚ ገብርየ አብን ከከተማ ገጠራማው አካባቢ ወረድ ብላቹህ የምረጡኝን ቅስቀሳውን አካሂዱ እኛም የድርሻችን አስተዋጽኦ እያበረከትን እንገኛለን ገብርየ_ሞላ_ወሌ_ነኝ_ማእከ,Non-Racist
የአብይ ሰራዊት በዚህ ጦርነት ማሸነፍ እንደማይቻል ተረድቶ እጁን ለፋኖዎች እንዲሰጥ በድጋሚ ይመከራል,Country
ቋሪት ለመግባት በሁለት ግንባር የተከፈተው ውጊያ በፋኖ ሃይሎች ተገትቷል,Individual
በጥራቃ,Individual
በፎቶ በቪድዮ ጭምር በተጨባጭ ማሰረጃ የተደገፈውን የወሎ ኦሮሞወች የተደረገውን ዘግኛኝ ጭፍጨፋን አለፈው ብለን እኛንም እየገረመን ቆይ ቆይ ለካሰ አንተና መሰሎችሁ ሰለ ኦሮሞ ህዝቦች በደል የኦሮሞን ህዝቦች እንድጠለሽ ከተቻለም ከምድረ ገፅ እንድጠፋ ከሚሆነው ከጀርባ ያላችሁት እንደሆነ ዘንግቸው ለሁሉም ቅማንትን የወሎን ኦሮ,Non-Racist
አጋንንት የወረሰው የኦርቶዶክስ ሃይማኖትበነ ድያቆን ዳንኤል ሃይማኖቱ እየተራከሰ ይገኛል ዳንኤል ዳይብሎስ,Individual
የምስራች የደጋ ዳሞት ፋኖ ከህዝብ ጋር በመቀናጀት በሶስት ግንባር መጥቶ የነበረውን ደፋሪ ሀይል በመደምሰስ እና ቀሪውን በመጣበት  በመመለስ የአባ ሻውልን ታሪክ ደግሟል,Individual
ይድረስ ለመቀሌ ጁንታው የመጨረሻውን የጭራቅነት ማሳያ ትግራይን ከሌላው ለማጋጨት ንብረት ለመዝረፍና መቀሌን አኬልዳማ እኩይ አላማ መረጃ ስለደረሰን በጥንቃቄ ራሱን እንድጠብቅ አዟል,Individual
ብታጣፋም ባታጠፋም በቀን መገረፋ አለባት ሴትና አህያ ድላ ይወዳሉ ይባላል ካነሰም ሁነታው እየታየ ይጨመርላታል,Country
ብላችሁ በግድም ሰልፍ እንዳይቀር አድርጉ እስክንድር ከቀረበት,Non-Racist
ካብይ ዘረኝነት አለደ ስንኖር ኢቶጲያዊ ስንሞት ኢቶጲያዊ በጀዋር ጦስ ንጹ ዜጋ ሲገደሉ የጀዋርን ነውር ለመደበቅ ሬሳ በዘር የቆጠረው ባለማችን የመጀመሪያው መሪ አብይ ይባላል ደሞኮ ሲገደሉ ነፍጠኛ ጉራጌ ኦሮሞ ተብለው ሬሳቸው ይከፈላል ሸ እናንተ የራሳችሁን ሳታጸዱ ለማጽዳት አትሞክሩ ወሬ,Regional
በአብይ ቤት እንደ ወያኔ መረጃ አጥፍቶ የአማራን ህዝብ ለማጥፋት ነበር ሆኖም እራሱ እየታጨደ ጠፋ እንጂ,Country
ወየልሽ ነፍጠኛ የትግራይ እናቶች የነፍጠኛ ጀኔራል ዱቄት ለማድረግ ተዘጋጅቷል,Regional
ቤሄሩን ስደግፍ ሌላውን ጥሎ ሁሉን ባንድ ማየት ከቻለ,Non-Racist
ሰይፈኞች በሰይፍ ይጠፋሉ እግዚያብሄር መልስ አለው ይችን መሪ አልባ ሀገር ይጠብቃት የሞቱትንም ነፍስ ይማር,Non-Racist
አላማጣ ገዳዩ ሂዶ ገዳዩ መጣ መች ራያ ራዩማ ነፃ የሚወጣዩ,Non-Racist
ክቡርነቶ ተባረክልን በርታልን ፍጥረት ከጎንህ,Non-Racist
ዘር የተሻለ ካሰብክ ሰብስበህ ግብርና ሚኒስቴር አስመዝግበው,Non-Racist
ከቶውኑ በነፍጠኛ በሚመራው ብልፅግና በሚባለው ጭቅላና ህልመኛ አንባገነናዊ ቡድን ስር መኖር አይችልም,Regional
ነገ የባንድራ አትርሱ,Non-Racist
ጎጃም እየተናጠች ይብቃን አማራ ድምፁን በአመፅ እያሰማ የኦሮሙማ ተልእኮ አስፈፃሚው የአማራ ብልፅግና በልዩ ሀይል አመፁን ለማዳፈን እየጣረ በኦነጋዊ የአማራ ይብቃ,Regional
ጋላ መጣበት ማዳጋስካር ይመለሳታል ታግሰን እንቀመጣለን በተለያዩ የጦር ሜዳ ሆነን ተያይተናል እንተዋወቃለን አማራ ከተነሳ ጋላ ለወሬ ነጋሪ አይተርፍም ብታርፉ ይሻላል,Regional
ታኬ የድሆች አባት የልማት መሪ እግዚአብሄር ይጠብቅልን,Non-Racist
የፌደራል ፖሊስ ኮሚሽን የተደራጀ ቡድን ስለመኖሩ የሚያረጋግጥ መረጃ ማግኘቱን ገለጸ,Regional
የኢትዮጵያ መከላከያ ሰራዊት በተመሳሳይ መነሻዉን ከአዴት ያደረገ የጠላት ኃይል ወደ ቋሪት፣ደጋ ዳሞት፣ሰከላ በሚያዋስነዉ  መስመር ረፋድ አካባቢ አይባር በሚባል ቦታ የደረሰ ሲሆን ከባድ መሳሪያ እየተኮሱ ሰው እየገደሉ እንደሚገኙ በተጨባጭ መረጃ ማረጋገጥ ተችሏል,Country
ልደት እንኳንም ተወለድክ ረጅም እድሜ ከጤና እመኝልሃለሁ,Non-Racist
የጉምዝ ሀይል መከላከያን እየተሳፈጠ ሌላኛው ጁንታ በመተከል ኢማንጅ በቁጥር የሚሆኑ የጉምዝ ሀይሎች መከላከያ ይውጣ ከመከላከያ ተፋጠው መከላከያ በበኩሉ የጉምዝ ሀይልን መግባት የጉምዝ ታጣቂወች ይገባሉ ሀይሎቹ እንድወጡ ቢጠይቅም ሀይሉ መከላከያ ይውጣ ተፋጠው,Non-Racist
ቲሽሽሽሽሽሽሽሽሽ,Individual
የፋኖ መግለጫ ለዘመናት የተሰራብን ግፍ እና በደል ተቆጥሮ ፍትህ ማግኘት ያቆመናል,Individual
የደቡብ የኦሮሚያ ጥቅም አገበገባችሁ,Regional
ቲሽሽሽሽሽሽሽሽሽ,Individual
ስልጣኑ በሀገር ሀገሪቱ ለረጅም አመታት ያገለገሉ የአቶ አብረሀም መያዝ ያለባቸው,Country
ጋላ በአማራ ፈሷን እየፈሳችበት,Regional
አገር ሂደህ ኢትዮጵያዊውን ስታገኝ ሰፍ ካልክ ህልም ያልክ ዘረኛ,Country
በተጨፈጨፉት የአማራ ወገኖቻችን በመቃብራቸው ላይ ችግኝ እንተክላለን ጥላ እንዲሆናቸው እንጅ አያስፈልጉነም ተብሎ ነው,Regional
የዛሬ የጁንታወች ሰበር መረጃወች እርምጃ የተወሰደባቸው ሜጀር ጀኔራል ኢብራሂም አብዱልጀሊል ቀደም የመከላከያ ሎጅስቲክ ሀላፊ የነበረና የጁንታው ሎጅስቲክ ሀላፊ ብርጋደል ጀኔራል ገብረኪዳን ገብረማርያም የመከላከያ ኢንዶክትሪኔሽን ሀላፊ የነበረና በጡረታ ከተሰናበተ ጁንታውን የተቀላቀለ አስር መኮንኖች መስመራዊ መኮንኖች የክልሉ ረዳት ኮሚሽነር የነበረና ከፖሊስ ከድቶ ጁንታው የተቀላቀለ በቁጥጥር የዋሉ አባይ ወልዱ የቀድሞ የክልሉ ፕሬዚዳንት አብርሀም ተከስተ የክልሉ ምክትል ፕሬዚዳንት ረዳኢ በርሄ የክልሉ ኦድተር ሀላፊ ሙሉጌታ ይርጋ የክልሉ ስታትስቲክስ ኤጀንሲ ሀላፊ እቁባይ በርሄ የሀይማኖት ክትትል ሀላፊ ጌታቸው ተፈሪ የክልሉ ፕሬዚዳንት ፅህፈት ቤትና የሰላምና ደህንነት ሀላፊ ወይዘሮ ኪሮስ ሀጎስ የክልሉ ማህበራዊ ሀላፊ የነበረች በቁጥጥር መዋላቸውን ከመከላከያ ከድተው ጁንታውን የተቀላቀሉ መኮንኖች በቁጥጥር የዋሉ እነሱም ኮሎኔል ገብረእግዚአብሄር አምባየና ኮሎኔል ትርፏ አሰፋ አዳድስ መረጃወችን በእለቱ እንደተለመደው እናቀርብላችኋለን,Individual
የአለቱ ሲሰነጠቅ አየሁ ሁለት የአንተ,Non-Racist
ይሄን ማስታወቂያ አቁሞ አይሆንም አሪፍ ሙያ አለው ከአገራችን የጥበብ ሰወች,Non-Racist
በዚ ሶስት ቀን ቀድሞውኑ የመንግስት ተላላኪ የሆኑ 50 ሚኔሻዎችን ሰብሰቦ ወደ ኦነግ መከላከያ ጦር ህዝቡን ሊወጋ ሆዱ ጠልፎ ጥሎት ገብቷል,Individual
የጎጥ አላሉም እውይይይ ለማያቆት አባ,Non-Racist
ወደ አማራ ክልል ለዉጊያ የሚልካቸው የሸኔ ወታደሮች ጨካኝ ስለሆኑ ነው,Individual
እኛ የሚጨፈጭፉንን የአንድ የፋሽስት  መሳሪያ የሆነውን ሰራዊት ሳይሆን እራሳቸው እስከሞት አሳልፈው የሰጡንን የምንኮራባቸውን ጀግኖች እናከብራለን,Country
ኦርቶዶክስ የአማራ ግዛት ማስፋፊያ ፕሮግራምየፖለቲካ መሳሪያትልቁ የገንዘብ ማሰባሰቢያና የደብተራወች ትልቁ ሰጭ ተቃም መሆኑን የማያውቅ ካሌ መወለድ አለበተ,Regional
በተለያየ ጊዜ የይፋትን ህዝብ የሚያሸብሩ ኦነጎች ናቸው,Country
ፀሀፊው እስላላም እስላም ካፈጣጠሩ ጀምሮ ውሸታም,Country
ቤተክርስቲያኗ ታግሳ እንጅ በየቦታው እንደጧፍ ስትነድ ቆይታለች,Country
ርያምም አለች ነፍሴ ጌታን ታከብረዋለች መንፈሴም በአምላኬ በመድሃኒቴ ሃሴት ታደርጋለች የባሪያይቱን ውርደት ተመልክቶአልና እነሆም ከዛሬ ጀምሮ ትውልድ ብጽእ,Non-Racist
ሲጀመር መጀመሪያ እውቀት ይኑርህ መጣህ ፅፈህ ሞተሀል ምርጥ ኢትዩጲያዊ አርፈህ ተቀመጥ,Non-Racist
